instance,V1,V2,V3,T1,T2,T3,xA1,xA2,xA3,xB1,xB2,xB3,F1,F2,F3,Ff1,Ff2,FR,Q1,Q2,Q3,label
143,-0.00025368,-0.492239419,-0.811939895,0.120464553,-0.508067998,-0.559624988,0.072426669,0.588491503,0.525911307,-0.078081919,-0.644715486,-0.581255337,0.247449297,1.132340769,0.590636133,-1.296865641,1.95003924,0.972555365,0.875258891,0.256424148,-0.49788339,6
144,-1.027659315,0.983740848,-0.096816408,-0.625101737,-0.560150916,-0.488291062,0.695400923,0.387162498,0.649445252,-0.779076547,-0.425562467,-0.736034039,-1.108670276,-0.963953486,0.351423167,0.179339431,0.1873538,-1.369430597,-0.179209701,-0.708669286,0.519663263,7
146,-1.522336103,0.491747426,0.000149489,-0.706220786,-0.402878082,-0.310190331,0.952035446,0.556848632,0.697860857,-1.042542813,-0.594527799,-0.76269197,-0.398441914,-0.638358816,-0.151025801,0.3875841,-0.5666408,-0.66361664,-1.471553288,0.494936253,1.834098641,7
147,0.633947329,-0.910433828,-0.605887365,1.156060406,1.022723861,0.942515951,-1.037655026,-0.767562283,-1.077322484,1.132675286,0.820449551,1.174977515,0.771471132,0.624192521,-0.884283957,-0.784649991,-0.231521552,1.303056008,0.556282365,-0.655809271,-0.510416801,8
148,0.253426723,0.909941835,-0.775577684,-1.154635896,-0.751014626,-0.712527253,0.782590293,0.369086132,0.624703087,-0.84533062,-0.376391176,-0.656664434,-0.358836263,-0.802071919,0.58210937,1.71622251,-1.00365185,-1.323099811,0.424163243,-1.193406396,-1.284935038,8
149,-1.37012786,-0.898133993,0.775876662,0.417882328,0.221436039,0.164827068,0.314249494,0.528864012,0.318567785,-0.354029428,-0.590403677,-0.358565394,0.609259742,0.793797879,-0.886679317,-1.519092299,0.470510787,1.506326723,-1.040181249,1.001618142,-0.226774307,7
150,-0.012937701,0.048953346,0.242564231,-0.306687151,-0.534074899,-0.498910375,0.134255183,0.240776593,0.475387844,-0.152897466,-0.272681379,-0.555269172,-0.915061218,-0.46352915,0.653098926,-0.162734829,0.875826832,-0.965390625,0.886073654,0.62934344,-0.149142891,5
151,0.215374663,1.709431146,-0.484679994,1.184702717,1.725250301,1.700126493,-1.410245685,-2.042071903,-2.077323333,1.522181932,2.13834829,2.158803575,0.490847072,0.032134038,-0.773044772,0.06765612,-0.939987853,0.528263672,0.507653936,-1.186504099,1.030100381,5
152,-0.165145943,-1.685323469,0.848601085,-1.583480472,-1.871241674,-1.791036807,1.551638201,2.093111018,2.184114706,-1.683788686,-2.195669762,-2.283299009,-0.362755713,-0.463278462,0.669270883,1.052358533,-0.259834372,-0.975343949,-1.588256709,-0.774895011,-0.158635642,8
154,0.253426723,-0.615237775,-0.872543581,0.404105492,0.801110583,0.674900269,-0.374435945,-0.489990812,-0.640963925,0.353870524,0.452185637,0.554108102,1.822481813,1.406392414,-0.750147738,-0.10135851,-0.694970213,2.148483731,-0.027861604,-0.316841931,-0.913396879,1
157,0.342214865,0.971441013,-0.714973999,0.2561176,-0.059760007,-0.015299937,-0.437128491,-0.417482937,-0.352010748,0.493688672,0.468669262,0.404677365,-0.650475665,-0.057250912,0.779918432,-0.348905512,1.213830521,-0.562498451,0.86139132,-0.460697089,1.334388771,7
158,0.621263309,-0.000245997,-0.08469567,1.479410957,2.101071029,2.002462937,-1.558050387,-1.848042604,-1.893212264,1.557414591,1.811041565,1.797985014,1.235383368,0.418924338,-1.441296957,0.014950127,-1.631662963,1.411976169,-0.340963443,1.323897473,-0.205221201,5
159,-0.913503134,-0.369241064,0.557703395,-2.07696968,-2.188820395,-2.143100602,2.118283229,2.223744773,2.248885079,-2.191636427,-2.231380616,-2.206261878,-0.302154139,-0.158492805,1.305899949,1.260911713,0.277395744,-1.016353372,0.619805471,0.450879382,-1.03588089,5
160,0.532475167,-0.123244352,1.333430568,0.057310661,-0.157588172,-0.177313806,-0.186956699,-0.020709859,-0.019790112,0.213796425,0.02297059,0.022401906,-0.038527734,0.293584232,0.378963858,-0.288877057,0.716833394,0.109001975,-1.106326472,-1.033668823,-0.194611655,5
161,0.253426723,1.106739204,-0.121057882,0.391473045,0.738821778,0.663738761,-0.271800087,-0.633945416,-0.948431561,0.307913033,0.712522313,1.097576452,1.731792827,1.288964545,-0.168132892,0.660754427,-0.763421318,1.639854997,1.549541693,1.14983132,0.241594372,7
162,1.014467934,0.36874907,0.12135686,0.310089656,0.110394487,0.126394459,-0.591065655,-0.484657644,-0.403225874,0.652957813,0.52148207,0.430640794,-0.756892218,-0.393449052,0.244259935,-0.465652881,0.70263303,-0.622861432,0.241918568,-1.997300725,0.195148436,7
164,-0.469562427,-0.590638104,0.000149489,-0.798819787,-1.375168976,-1.28259615,0.971995275,1.461126226,1.593180537,-1.052693555,-1.559934845,-1.72165427,-0.483479519,0.140061321,0.910872984,-0.273065689,1.29878623,-0.410800838,0.019852864,0.338522133,2.308522789,7
165,0.342214865,0.713144466,0.484978972,-0.253867306,-0.189655416,-0.232304151,0.040711512,-0.067986908,-0.059795908,-0.045454172,0.077862544,0.070838774,0.333149792,0.455897637,0.648828181,0.47472653,0.304710953,0.13101114,-0.522901145,-0.492662408,-0.441637328,6
166,-0.304670165,-0.123244352,0.606186343,0.684944217,0.580792638,0.518794039,-0.37142585,-0.381581296,-0.601276657,0.415400797,0.422087378,0.686079994,0.119213857,0.106124446,-0.901193562,-1.056293039,-0.014777936,0.697512679,-0.640395777,-0.952506008,-1.586191823,8
167,0.431003006,-0.430740241,0.12135686,-0.471329423,-0.322413679,-0.257047557,0.227583715,0.28983057,0.412779651,-0.253394551,-0.320174036,-0.468652395,0.11381276,-0.161742924,0.301176594,0.968920446,-0.585391669,-0.383317736,-0.362646077,0.345822623,1.851877111,8
168,-0.62177067,0.430248248,-0.605887365,-0.064290315,-0.209034309,-0.249355913,0.279672531,0.243547736,0.24321131,-0.315558679,-0.272472254,-0.278507065,0.18269667,0.655763518,0.354537689,-0.650796653,1.0482706,0.555312487,0.472103499,0.415501319,-0.229297827,5
169,1.509144722,0.614745781,-1.175562008,0.35150074,0.755478027,0.713612979,-0.731575967,-0.971881856,-1.16937463,0.816479941,1.073206504,1.318325849,1.328303122,0.614113424,-0.04532021,1.446353732,-1.398927753,0.759241017,0.702323479,-0.456908588,0.424899706,7
170,-1.776016506,-0.123244352,1.660690469,-0.705458785,-0.609654648,-0.492882719,0.92979005,0.776987501,1.035568679,-1.042927203,-0.852867597,-1.163506788,-1.541625787,-1.636442433,-0.395981643,-0.143787552,-0.382405521,-1.695597185,-1.060597651,-0.152074479,-0.074415933,7
171,1.775509146,-1.414727086,-0.969509478,1.265232494,0.915844024,0.857131887,-1.548152169,-0.952642611,-1.051487733,1.674954471,0.995139265,1.112323957,-0.385485131,-0.316526636,-0.630345369,-0.878447988,0.105624175,0.02305978,1.101386212,-0.068731776,-2.103500274,8
172,-0.253934084,1.537233448,-0.896785055,0.03063276,-0.060802912,-0.081618584,0.021741343,-0.200424784,-0.244980914,-0.011797373,0.223951565,0.274368531,0.546929972,1.044212222,0.658688934,-0.369303389,1.142558229,0.824583788,-1.487911409,-0.093122282,2.047440136,8
173,-0.507614488,-0.861234486,1.139498775,-1.294813154,-1.235890775,-1.290591321,1.397568537,1.483938546,1.561052141,-1.515057807,-1.592835738,-1.692668471,1.296000179,1.254138627,0.973419133,1.158622287,0.057462374,0.874789675,2.116689279,-0.167810965,-1.605071888,7
174,0.253426723,-0.233942872,-0.945268003,1.186682715,1.512344548,1.578213839,-1.16363003,-1.384746277,-1.523897788,1.277475906,1.506066105,1.680576103,-1.130551865,-1.782766195,-1.739302511,-0.530142842,-1.545838683,-1.018113763,-0.980001138,0.146313281,0.911810019,5
175,1.014467934,0.356449235,0.339530127,0.810608034,-0.099155967,-0.09279208,-0.994889278,-0.269633186,-0.052202313,0.804421621,0.090176799,-0.190446367,-1.184736702,-0.324222556,0.651617877,-1.060936931,1.733135309,-0.798741078,-0.164620335,1.180434102,-0.801537257,6
176,-0.63445469,-0.000245997,0.848601085,-1.368533132,-0.509988729,-0.486391852,1.394961986,0.684420835,0.58390047,-1.229407921,-0.521276174,-0.366356548,1.054397576,0.364725058,0.145792148,1.640440839,-1.377042135,0.341436122,0.822782088,0.101089531,1.409796097,5
177,0.507107127,0.614745781,-1.005871689,-0.545558285,-0.844142468,-0.940108769,0.463270772,0.656377419,0.654797108,-0.511717177,-0.721261534,-0.7331326,1.27505982,2.032934157,1.701537026,0.237218969,1.791843473,1.339638271,-1.353384142,-0.764012672,-0.908590686,8
178,-0.761294892,-0.492239419,1.612207521,1.684772639,1.343806126,1.430132357,-1.500990214,-1.262732716,-1.222031771,1.526289299,1.272039779,1.21659422,-2.192344778,-2.385792197,-2.112834966,-1.924453377,-0.671098611,-1.498651964,0.078872843,0.025790766,0.010839567,5
180,0.380266925,0.737744137,0.763755925,-0.138055531,-0.23866723,-0.202185954,-0.115897071,-0.131943741,0.02384094,0.132381262,0.149651072,-0.02987949,-1.34480731,-0.93234074,0.812354113,0.147631123,0.741789158,-1.62401362,1.010789327,-1.1534163,-0.41530749,4
181,0.380266925,-0.000245997,0.969808456,0.29097115,0.452927519,0.437701794,-0.259252342,-0.385392828,-0.488803639,0.293899625,0.433519686,0.5672386,0.22003591,-0.229845091,-0.806931547,0.027876375,-0.951811253,0.238110227,0.24866824,0.294569687,-0.608664481,6
183,-0.507614488,-0.40614057,0.363771602,-1.659728822,-1.837392624,-1.907344836,1.745043044,1.877051226,1.715284816,-1.59856115,-1.738796743,-1.498387917,0.774778816,1.256807325,1.306312549,0.421325965,1.135517126,0.666940528,0.474655867,0.791436899,-0.640904159,5
184,-0.00025368,1.303536573,1.212223197,-0.510077749,-0.285777082,-0.317531952,0.411463097,0.125221241,0.080825773,-0.462414217,-0.135493527,-0.084327377,1.602977969,1.609229733,1.002059234,1.061736822,0.19709396,1.279029405,0.344950968,-0.799419816,1.465890989,4
185,-0.913503134,0.737744137,-0.727094736,1.048241142,0.873975704,1.008442558,-0.666683108,-1.038988665,-0.902052522,0.74109427,1.131896081,0.994800756,-2.713448911,-2.582397735,-1.337854324,-1.686626352,-0.026046894,-2.223788148,-0.416255032,0.292276453,0.097489854,5
186,2.05455759,-0.246242708,-0.969509478,-0.272941025,0.223701761,0.109959362,-0.418468124,-0.322709079,-0.479735163,0.451890913,0.339194765,0.510853882,2.092026235,1.453240389,0.470799624,1.836077269,-1.147739051,1.430243426,-1.58823971,0.794266124,0.101120482,7
187,0.253426723,-1.525425606,-0.581645891,0.95400156,1.011559433,0.991108843,-0.879301102,-0.656429379,-0.496598179,0.793771656,0.525275545,0.260676449,-0.172368196,-0.495032187,-1.159822775,-0.649190098,-0.72045976,0.146360128,1.70693317,0.229742463,-0.879878528,8
188,-0.63445469,1.03294019,0.497099709,-1.20174203,-1.223489789,-1.226090516,1.23023456,1.020447123,0.825464178,-1.167707182,-0.898492499,-0.587458478,0.005943678,0.197271289,0.985121228,0.747510294,0.416184728,-0.389813845,-1.708377061,-0.00184218,-1.107870647,1
189,-1.687228365,-0.369241064,-0.096816408,-0.514769668,-0.601908676,-0.5830117,0.934183606,1.018091086,1.073761897,-1.04740018,-1.120600091,-1.202570937,0.18585078,0.165539777,-0.129726649,-0.123515529,-0.022832061,0.279150818,1.965902766,-0.916802193,0.447480371,7
191,1.141308136,1.721730982,0.400133813,-1.118742136,-0.847762193,-0.774499411,0.503588001,0.096389176,0.196417162,-0.39603084,0.024072288,0.004437072,-0.049981015,-0.011166656,1.186780618,1.334558457,0.078570675,-0.765592444,-1.350954552,0.647682883,1.810133108,8
194,0.532475167,-1.353227908,-0.121057882,-0.946611958,-1.579489757,-1.661357714,1.031903183,1.887048242,1.521994538,-1.079368959,-1.848327612,-1.38870018,1.627325996,1.838354526,1.155413888,0.784033427,0.644593107,1.454369721,-0.966497214,1.79374868,0.272758725,8
195,0.507107127,-0.000245997,-0.605887365,1.485323404,1.112363396,1.161882917,-1.640579393,-1.417552529,-1.25658912,1.69355458,1.420119495,1.201112144,-1.663325765,-1.310221058,-0.744440637,-1.555003374,0.576407982,-1.086653155,-0.034636433,-1.532937114,-0.060186917,5
196,1.141308136,-0.73823613,1.091015827,-0.734040759,-0.775213934,-0.721689269,0.259733897,0.555730935,0.65566221,-0.238420707,-0.544490889,-0.624701545,-0.459580069,-0.590535434,0.388039926,0.791939611,-0.337009524,-0.948446705,-1.306107164,-0.232640581,-0.84628474,5
198,-1.573072183,0.245750715,0.109236123,-1.614344396,-1.170401523,-1.007348157,1.926216649,1.301725546,1.334754018,-1.942364298,-1.218894656,-1.179343587,-0.873536391,-1.176588782,0.426917792,1.255529259,-0.758142745,-1.670225302,0.089503261,0.276881951,2.091179011,7
199,1.192044217,-2.078918206,0.836480348,1.35566695,1.415339796,1.336838905,-1.462453324,-0.961988024,-1.122065615,1.548080789,0.965391636,1.114196487,0.700877191,0.116324108,-1.219202224,-0.199140844,-1.189228117,0.911233692,1.123356134,-0.090916284,-1.002246773,7
200,0.760787531,1.094439368,-0.121057882,-1.051370708,-0.955372558,-0.959910339,0.648846402,0.363485652,0.475830336,-0.648468979,-0.324525596,-0.41032136,-0.117835373,-0.093667424,0.961260411,1.103111869,0.038994903,-0.720771392,0.115759249,-0.694497982,-1.375724589,8
201,-0.507614488,-0.492239419,1.212223197,-0.422134856,-0.86211868,-0.923175012,0.680908854,1.112483383,1.050526443,-0.747788827,-1.212998584,-1.162032142,1.028873878,1.749704841,1.059417414,-0.428207936,1.683212129,1.409770313,-1.903667988,2.35812943,0.205953725,5
202,0.380266925,-0.29544205,-1.454338961,0.794613021,0.466097061,0.576381706,-0.9761972,-0.64679273,-0.53585235,1.049163433,0.683558762,0.562262585,-1.722483115,-1.596705619,-0.556249577,-0.816083702,0.075951112,-1.54673361,1.088645734,-0.854198149,1.59077638,1
204,1.141308136,-0.615237775,1.733414892,-0.431891524,-0.246620765,-0.167284371,0.053185589,0.033488903,0.166478991,-0.061254839,-0.032730534,-0.153060562,-0.858702314,-1.303310477,-0.02249223,1.034855799,-1.063859723,-1.536081336,-1.097290681,-0.848016691,-0.404049525,5
205,-0.127093882,0.245750715,-0.969509478,0.284977708,-0.073908401,-0.129242075,-0.111377288,0.138644346,0.010994183,0.106861799,-0.151632167,-0.024662977,0.587495553,1.125994197,0.481573524,-0.676363767,1.236711615,1.034141487,1.584354372,-0.002697288,0.69870779,5
206,-1.014975295,-0.73823613,1.212223197,-1.408623689,-1.139799819,-1.180900851,1.620571854,1.503295982,1.483962561,-1.709113174,-1.5615514,-1.525512578,1.132306975,0.747206154,0.45622779,1.322620614,-0.706687355,0.599624989,-1.331164062,1.02460219,-2.130315391,7
207,-0.596402629,-0.615237775,0.000149489,2.119099459,2.372631608,2.584219726,-1.816120593,-2.023199523,-1.78575163,1.839365962,1.991917503,1.689230523,-2.617151743,-3.071117571,-2.412737198,-1.666544388,-1.285497899,-2.123763279,0.255357966,-0.999408845,1.385378803,5
208,0.088534461,1.475734271,-1.454338961,-0.998967541,-1.275266279,-1.46733477,0.93408836,0.905495749,0.562300728,-0.863118905,-0.77545681,-0.342898563,1.624681467,2.368891851,1.657408481,0.188663207,1.802196065,1.767246648,0.550904465,2.336727862,-0.220987548,8
209,0.126586521,-0.73823613,1.57584531,-0.678326266,-0.56483766,-0.4106029,0.465461975,0.496879695,0.770607683,-0.509080672,-0.527726261,-0.83761281,-1.247455547,-1.578184815,-0.103339202,0.712411857,-0.861056508,-1.811805715,-1.248717511,-0.439161047,0.89241297,2
210,0.887627733,-0.492239419,-0.363472623,0.893936313,1.124892464,1.026668642,-1.026767773,-1.021440159,-1.162593412,1.076654261,1.038380176,1.174462272,1.183947549,0.695305755,-0.658594167,0.219005031,-0.925634177,1.244581535,1.335704,-1.429549124,-0.084950172,8
211,0.253426723,1.844729337,-1.090716848,-0.875864564,-1.093042439,-1.104970043,0.687557088,0.595436895,0.647892594,-0.703449922,-0.579626643,-0.607044696,-0.252883421,0.351694266,1.420993292,0.361403002,1.284003955,-0.482424229,-1.675369081,-0.327496689,-0.7641485,8
212,-1.268655699,-0.369241064,0.12135686,-0.309221379,-0.180047586,-0.196161973,0.696864643,0.630092232,0.518060641,-0.773806651,-0.680145383,-0.560108154,0.897430801,0.709744312,-0.027946357,0.31942358,-0.304854435,0.861984325,0.902039609,2.089806256,0.742691834,7
213,0.887627733,-1.353227908,-0.557404417,0.985501385,1.03916844,1.041287719,-1.163947392,-1.003887716,-1.003120136,1.262891621,1.05365298,1.04220414,-0.658299947,-0.987107599,-1.254735472,-0.712015835,-0.789433823,-0.378817143,-0.822025329,-0.920252944,-1.039338048,1
214,1.014467934,1.352735915,0.800118137,0.190291702,-0.551453295,-0.537078406,-0.510812659,-0.047743657,0.181379344,0.458628111,-0.021732382,-0.276955626,-1.103782999,-0.136466237,1.216480107,-0.631681302,1.974345477,-0.93346798,2.182505192,-0.934859897,-0.398386443,7
215,-1.268655699,-0.123244352,-0.121057882,-0.229708331,0.694766476,0.783423756,0.414647479,-0.424992739,-0.360718836,-0.375417133,0.456682028,0.387624087,0.044776736,-0.800130234,-1.166077188,0.497654283,-1.829749775,-0.212601339,-0.966853697,1.185335315,1.18503584,8
216,-0.812030972,-0.73823613,0.727393714,-0.486257151,-1.037997661,-1.017711138,0.879441131,1.253808791,1.137554111,-0.919698197,-1.247266779,-1.113569235,-0.30939328,0.101144138,0.292887343,-0.547014577,0.856139102,-0.065348567,-1.146428399,-1.455641197,0.092976285,8
217,-0.038305741,0.122752359,-1.090716848,0.146270055,-0.120108254,-0.190789002,-0.099932047,0.080288133,0.097166379,0.110151295,-0.090594554,-0.112726681,-0.153857297,0.217356233,0.327311954,-0.429508889,0.788546357,0.051068292,0.269721373,1.504220633,-1.688277678,3
218,1.864297287,0.614745781,0.12135686,0.785986518,0.726635591,0.72154681,-1.377318677,-1.13869606,-1.037724879,1.312486282,1.064181932,0.944810305,0.080453553,-0.051861555,0.019225868,0.313499068,-0.278136669,-0.073878794,0.597655059,-1.06893144,0.354608761,6
222,1.014467934,2.164525062,0.581944869,-0.847471946,-0.777187252,-0.74491233,0.242579308,-8.97E-05,0.301415755,-0.270217918,0.005212568,-0.341539523,-0.34831519,0.053791147,2.032880987,1.55351681,0.833373428,-1.22467203,-1.079477896,-0.396774081,0.624725658,8
224,-1.661860325,0.245750715,0.872842559,-1.994382656,-1.975138774,-1.928515827,2.136007579,1.937113261,2.004745007,-2.039054115,-1.837464157,-1.824965927,-0.045389598,0.365554352,1.22241,0.542541411,0.887246444,-0.34005365,-1.090584691,0.095252282,0.533797517,7
226,0.760787531,-1.230229553,0.606186343,-0.927549718,-1.649096829,-1.662571127,0.877610642,1.638870097,1.52190912,-0.912889122,-1.649561869,-1.471647241,-0.243584372,0.341251536,1.184050989,0.121892584,1.242195532,-0.344646742,0.750131021,-0.16065131,-1.453888886,8
227,-1.027659315,1.106739204,0.363771602,0.940554782,1.214340114,1.187235592,-0.592002597,-1.088405716,-1.223282861,0.639719769,1.153313106,1.292417541,0.502570796,0.401593037,-0.870590954,-0.851730192,-0.161755531,1.029585023,0.360627545,-0.219660332,1.235260929,8
229,-1.014975295,-1.107231197,1.381913517,0.078737129,-0.089722395,-0.086623646,0.31828402,0.467523725,0.256877685,-0.257459345,-0.406992159,-0.154432007,0.046984775,0.01976106,-0.459963598,-0.49202312,-0.053742414,0.315080985,1.065490604,-1.662260054,0.076314313,7
230,1.014467934,-0.40614057,0.12135686,0.23067697,0.114961107,0.124000895,-0.448213239,-0.198698497,-0.093749435,0.304955729,0.068662449,-0.09186225,-0.442477204,-0.535772232,-0.061564277,0.169098632,-0.253264925,-0.598296186,-1.502107507,0.062693259,-0.945965663,6
231,-0.63445469,1.512633777,-1.090716848,-1.596231495,-1.281476707,-1.294491856,1.579629734,1.086504801,1.074422373,-1.463810578,-0.952439185,-0.86209964,0.993913051,1.357018891,1.758683554,1.211759819,0.902341551,0.499384724,1.982132534,1.33168848,1.238578167,5
232,-0.253934084,-1.697623304,0.606186343,-0.341946552,-0.545334642,-0.527319196,0.317066717,0.661588219,0.818058349,-0.354987675,-0.742084097,-0.9438334,-0.563636007,-0.479762422,-0.103085099,-0.268505254,0.117619513,-0.505349937,-1.651116974,-0.493657243,-0.960731552,7
235,-1.167183537,2.127625555,1.842501526,-0.937620591,-0.740407733,-0.759999534,1.022540776,0.509651372,0.655773352,-1.120886537,-0.53818474,-0.69679452,-0.026326794,0.30460436,0.919098432,0.358118315,0.715665864,-0.220284565,0.501443552,0.337094781,-1.424386228,2
